municipio_clean;ano;homicidio;furto;roubo;frv;Codmun7;codigo;municipio;regiao_administrativa;regiao_governo;populacao
IPEUNA;2016;   0;   102;     8;    20;3521101;352110;Ipeúna;Campinas;Rio Claro;    7047,0
IPEUNA;2017;   2;   100;    13;    17;3521101;352110;Ipeúna;Campinas;Rio Claro;    7177,0
IPEUNA;2018;   0;    94;    13;    15;3521101;352110;Ipeúna;Campinas;Rio Claro;    7401,0
IPEUNA;2019;   2;    81;    22;     8;3521101;352110;Ipeúna;Campinas;Rio Claro;    7546,0
IPIGUA;2001;   0;    21;     1;     1;3521150;352115;Ipiguá;São José do Rio Preto;São José do Rio Preto;    3673,0
IPIGUA;2002;   0;    42;     2;     0;3521150;352115;Ipiguá;São José do Rio Preto;São José do Rio Preto;    3716,0
IPIGUA;2003;   0;    35;     2;     2;3521150;352115;Ipiguá;São José do Rio Preto;São José do Rio Preto;    3827,0
IPIGUA;2004;   0;    34;     1;     3;3521150;352115;Ipiguá;São José do Rio Preto;São José do Rio Preto;    4060,0
IPIGUA;2005;   0;    52;     2;     2;3521150;352115;Ipiguá;São José do Rio Preto;São José do Rio Preto;    4190,0
IPIGUA;2006;   2;    73;     3;     0;3521150;352115;Ipiguá;São José do Rio Preto;São José do Rio Preto;    4318,0
IPIGUA;2007;   0;    55;     2;     1;3521150;352115;Ipiguá;São José do Rio Preto;São José do Rio Preto;    4251,0
IPIGUA;2008;   0;    41;     3;     1;3521150;352115;Ipiguá;São José do Rio Preto;São José do Rio Preto;    4184,0
IPIGUA;2009;   1;    45;     2;    14;3521150;352115;Ipiguá;São José do Rio Preto;São José do Rio Preto;    4253,0
IPIGUA;2010;   1;    64;     3;     2;3521150;352115;Ipiguá;São José do Rio Preto;São José do Rio Preto;    4463,0
IPIGUA;2011;   0;    34;     2;     4;3521150;352115;Ipiguá;São José do Rio Preto;São José do Rio Preto;    4539,0
IPIGUA;2012;   0;    50;     3;     3;3521150;352115;Ipiguá;São José do Rio Preto;São José do Rio Preto;    4613,0
IPIGUA;2013;   1;    32;     6;     7;3521150;352115;Ipiguá;São José do Rio Preto;São José do Rio Preto;    4858,0
IPIGUA;2014;   1;    50;     8;     1;3521150;352115;Ipiguá;São José do Rio Preto;São José do Rio Preto;    4941,0
IPIGUA;2015;   0;    57;     3;     3;3521150;352115;Ipiguá;São José do Rio Preto;São José do Rio Preto;    5022,0
IPIGUA;2016;   2;    53;     4;     4;3521150;352115;Ipiguá;São José do Rio Preto;São José do Rio Preto;    5101,0
IPIGUA;2017;   0;    51;     1;     2;3521150;352115;Ipiguá;São José do Rio Preto;São José do Rio Preto;    5178,0
IPIGUA;2018;   0;    49;     1;     2;3521150;352115;Ipiguá;São José do Rio Preto;São José do Rio Preto;    5306,0
IPIGUA;2019;   0;    62;     0;     3;3521150;352115;Ipiguá;São José do Rio Preto;São José do Rio Preto;    5392,0
IPORANGA;2001;   1;    38;     0;     0;3521200;352120;Iporanga;Itapeva;Itapeva;    4558,0
IPORANGA;2002;   0;    29;     0;     0;3521200;352120;Iporanga;Itapeva;Itapeva;    4551,0
IPORANGA;2003;   0;    30;     1;     1;3521200;352120;Iporanga;Itapeva;Itapeva;    4546,0
IPORANGA;2004;   1;    47;     0;     1;3521200;352120;Iporanga;Itapeva;Itapeva;    4535,0
IPORANGA;2005;   1;    44;     2;     1;3521200;352120;Iporanga;Itapeva;Itapeva;    4529,0
IPORANGA;2006;   0;    51;     3;     0;3521200;352120;Iporanga;Itapeva;Itapeva;    4524,0
IPORANGA;2007;   0;    43;     1;     0;3521200;352120;Iporanga;Itapeva;Itapeva;    4648,0
IPORANGA;2008;   0;    43;     0;     0;3521200;352120;Iporanga;Itapeva;Itapeva;    4772,0
IPORANGA;2009;   0;    54;     2;     1;3521200;352120;Iporanga;Itapeva;Itapeva;    4789,0
IPORANGA;2010;   0;    36;     2;     2;3521200;352120;Iporanga;Itapeva;Itapeva;    4299,0
IPORANGA;2011;   1;    33;     2;     0;3521200;352120;Iporanga;Itapeva;Itapeva;    4279,0
IPORANGA;2012;   0;    28;     3;     0;3521200;352120;Iporanga;Itapeva;Itapeva;    4260,0
IPORANGA;2013;   0;    70;     2;     0;3521200;352120;Iporanga;Itapeva;Itapeva;    4369,0
IPORANGA;2014;   1;    80;     1;     2;3521200;352120;Iporanga;Itapeva;Itapeva;    4351,0
IPORANGA;2015;   0;    38;     1;     2;3521200;352120;Iporanga;Itapeva;Itapeva;    4333,0
IPORANGA;2016;   0;    50;     1;     2;3521200;352120;Iporanga;Itapeva;Itapeva;    4316,0
IPORANGA;2017;   1;    34;     2;     0;3521200;352120;Iporanga;Itapeva;Itapeva;    4299,0
IPORANGA;2018;   0;    34;     1;     0;3521200;352120;Iporanga;Itapeva;Itapeva;    4238,0
IPORANGA;2019;   0;    42;     3;     3;3521200;352120;Iporanga;Itapeva;Itapeva;    4218,0
IPUA;2001;   0;    27;     5;     2;3521309;352130;Ipuã;Franca;São Joaquim da Barra;   12054,0
IPUA;2002;   1;    66;     4;     2;3521309;352130;Ipuã;Franca;São Joaquim da Barra;   12189,0
IPUA;2003;   1;    59;     9;     9;3521309;352130;Ipuã;Franca;São Joaquim da Barra;   12336,0
IPUA;2004;   2;    79;     5;     7;3521309;352130;Ipuã;Franca;São Joaquim da Barra;   12647,0
IPUA;2005;   1;    74;     8;     5;3521309;352130;Ipuã;Franca;São Joaquim da Barra;   12819,0
IPUA;2006;   2;    59;     4;     3;3521309;352130;Ipuã;Franca;São Joaquim da Barra;   12989,0
IPUA;2007;   2;    75;     7;     4;3521309;352130;Ipuã;Franca;São Joaquim da Barra;   14255,5
IPUA;2008;   1;    76;     3;     2;3521309;352130;Ipuã;Franca;São Joaquim da Barra;   15522,0
IPUA;2009;   3;    76;     5;    10;3521309;352130;Ipuã;Franca;São Joaquim da Barra;   15883,0
IPUA;2010;   3;    71;     8;    16;3521309;352130;Ipuã;Franca;São Joaquim da Barra;   14148,0
IPUA;2011;   0;    81;     3;    10;3521309;352130;Ipuã;Franca;São Joaquim da Barra;   14323,0
IPUA;2012;   2;    50;     5;     7;3521309;352130;Ipuã;Franca;São Joaquim da Barra;   14492,0
IPUA;2013;   0;    67;     5;     7;3521309;352130;Ipuã;Franca;São Joaquim da Barra;   15184,0
IPUA;2014;   2;    84;     9;    10;3521309;352130;Ipuã;Franca;São Joaquim da Barra;   15378,0
IPUA;2015;   0;    61;    10;    10;3521309;352130;Ipuã;Franca;São Joaquim da Barra;   15567,0
IPUA;2016;   1;    67;    17;    12;3521309;352130;Ipuã;Franca;São Joaquim da Barra;   15752,0
IPUA;2017;   1;   131;     8;    10;3521309;352130;Ipuã;Franca;São Joaquim da Barra;   15932,0
IPUA;2018;   0;   145;     8;    12;3521309;352130;Ipuã;Franca;São Joaquim da Barra;   16209,0
IPUA;2019;   3;   113;    11;     5;3521309;352130;Ipuã;Franca;São Joaquim da Barra;   16409,0
IRACEMAPOLIS;2001;   0;   161;    18;    25;3521408;352140;Iracemápolis;Campinas;Limeira;   15987,0
IRACEMAPOLIS;2002;   1;   177;    16;    13;3521408;352140;Iracemápolis;Campinas;Limeira;   16355,0
IRACEMAPOLIS;2003;   2;   218;    15;    13;3521408;352140;Iracemápolis;Campinas;Limeira;   16727,0
IRACEMAPOLIS;2004;   0;   256;    21;    39;3521408;352140;Iracemápolis;Campinas;Limeira;   17506,0
IRACEMAPOLIS;2005;   0;   241;    12;    38;3521408;352140;Iracemápolis;Campinas;Limeira;   17938,0
IRACEMAPOLIS;2006;   3;   194;    18;    34;3521408;352140;Iracemápolis;Campinas;Limeira;   18366,0
IRACEMAPOLIS;2007;   2;   171;    23;    31;3521408;352140;Iracemápolis;Campinas;Limeira;   18847,5
IRACEMAPOLIS;2008;   1;   145;    13;    26;3521408;352140;Iracemápolis;Campinas;Limeira;   19329,0
IRACEMAPOLIS;2009;   3;   163;    32;    37;3521408;352140;Iracemápolis;Campinas;Limeira;   19700,0
IRACEMAPOLIS;2010;   0;   133;    35;    33;3521408;352140;Iracemápolis;Campinas;Limeira;   20029,0
IRACEMAPOLIS;2011;   0;   162;    44;    74;3521408;352140;Iracemápolis;Campinas;Limeira;   20373,0
IRACEMAPOLIS;2012;   1;   157;    44;    57;3521408;352140;Iracemápolis;Campinas;Limeira;   20705,0
IRACEMAPOLIS;2013;   0;   129;    25;    59;3521408;352140;Iracemápolis;Campinas;Limeira;   21815,0
IRACEMAPOLIS;2014;   1;   126;    31;    59;3521408;352140;Iracemápolis;Campinas;Limeira;   22191,0
IRACEMAPOLIS;2015;   2;   150;    34;    50;3521408;352140;Iracemápolis;Campinas;Limeira;   22557,0
IRACEMAPOLIS;2016;   0;   141;    26;    41;3521408;352140;Iracemápolis;Campinas;Limeira;   22914,0
IRACEMAPOLIS;2017;   0;   247;    48;    43;3521408;352140;Iracemápolis;Campinas;Limeira;   23264,0
IRACEMAPOLIS;2018;   1;   144;    18;    29;3521408;352140;Iracemápolis;Campinas;Limeira;   23846,0
IRACEMAPOLIS;2019;   0;   150;    21;    73;3521408;352140;Iracemápolis;Campinas;Limeira;   24235,0
IRAPUA;2001;   0;    27;     0;     5;3521507;352150;Irapuã;São José do Rio Preto;Catanduva;    6729,0
IRAPUA;2002;   1;    27;     3;     6;3521507;352150;Irapuã;São José do Rio Preto;Catanduva;    6777,0
IRAPUA;2003;   0;    24;     1;     0;3521507;352150;Irapuã;São José do Rio Preto;Catanduva;    6832,0
IRAPUA;2004;   0;    54;     0;     5;3521507;352150;Irapuã;São José do Rio Preto;Catanduva;    6948,0
IRAPUA;2005;   1;    19;     0;     1;3521507;352150;Irapuã;São José do Rio Preto;Catanduva;    7013,0
IRAPUA;2006;   1;    24;     2;     1;3521507;352150;Irapuã;São José do Rio Preto;Catanduva;    7076,0
IRAPUA;2007;   0;    25;     0;     0;3521507;352150;Irapuã;São José do Rio Preto;Catanduva;    7014,5
IRAPUA;2008;   0;    13;     0;     2;3521507;352150;Irapuã;São José do Rio Preto;Catanduva;    6953,0
IRAPUA;2009;   0;    25;     0;     3;3521507;352150;Irapuã;São José do Rio Preto;Catanduva;    6978,0
IRAPUA;2010;   0;    45;     0;     1;3521507;352150;Irapuã;São José do Rio Preto;Catanduva;    7275,0
IRAPUA;2011;   0;    33;     2;     1;3521507;352150;Irapuã;São José do Rio Preto;Catanduva;    7323,0
IRAPUA;2012;   1;    28;     4;     3;3521507;352150;Irapuã;São José do Rio Preto;Catanduva;    7369,0
IRAPUA;2013;   1;    39;     1;     2;3521507;352150;Irapuã;São José do Rio Preto;Catanduva;    7666,0
IRAPUA;2014;   0;    40;     0;     0;3521507;352150;Irapuã;São José do Rio Preto;Catanduva;    7721,0
IRAPUA;2015;   1;    51;     0;     4;3521507;352150;Irapuã;São José do Rio Preto;Catanduva;    7774,0
IRAPUA;2016;   0;    59;     3;     3;3521507;352150;Irapuã;São José do Rio Preto;Catanduva;    7827,0
IRAPUA;2017;   0;    58;     1;     3;3521507;352150;Irapuã;São José do Rio Preto;Catanduva;    7878,0
IRAPUA;2018;   0;    79;     4;     3;3521507;352150;Irapuã;São José do Rio Preto;Catanduva;    7937,0
IRAPUA;2019;   0;    59;     3;     1;3521507;352150;Irapuã;São José do Rio Preto;Catanduva;    7993,0
IRAPURU;2001;   0;    38;     0;     0;3521606;352160;Irapuru;Presidente Prudente;Adamantina;    7361,0
IRAPURU;2002;   0;    34;     0;     0;3521606;352160;Irapuru;Presidente Prudente;Adamantina;    7289,0
IRAPURU;2003;   0;    29;     0;     0;3521606;352160;Irapuru;Presidente Prudente;Adamantina;    7211,0
IRAPURU;2004;   0;    30;     0;     0;3521606;352160;Irapuru;Presidente Prudente;Adamantina;    7047,0
IRAPURU;2005;   0;    32;     1;     0;3521606;352160;Irapuru;Presidente Prudente;Adamantina;    6956,0
IRAPURU;2006;   2;    24;     0;     0;3521606;352160;Irapuru;Presidente Prudente;Adamantina;    6866,0
IRAPURU;2007;   0;    44;     1;     0;3521606;352160;Irapuru;Presidente Prudente;Adamantina;    7353,5
IRAPURU;2008;   0;    50;     3;     1;3521606;352160;Irapuru;Presidente Prudente;Adamantina;    7841,0
IRAPURU;2009;   0;    45;     4;     0;3521606;352160;Irapuru;Presidente Prudente;Adamantina;    7874,0
IRAPURU;2010;   0;    65;     2;     2;3521606;352160;Irapuru;Presidente Prudente;Adamantina;    7789,0
IRAPURU;2011;   0;    37;     1;     0;3521606;352160;Irapuru;Presidente Prudente;Adamantina;    7815,0
IRAPURU;2012;   0;    43;     5;     0;3521606;352160;Irapuru;Presidente Prudente;Adamantina;    7840,0
IRAPURU;2013;   1;    45;     2;     1;3521606;352160;Irapuru;Presidente Prudente;Adamantina;    8123,0
IRAPURU;2014;   0;    40;     3;     0;3521606;352160;Irapuru;Presidente Prudente;Adamantina;    8155,0
IRAPURU;2015;   0;    37;     2;     1;3521606;352160;Irapuru;Presidente Prudente;Adamantina;    8187,0
IRAPURU;2016;   0;    44;     2;     2;3521606;352160;Irapuru;Presidente Prudente;Adamantina;    8217,0
IRAPURU;2017;   1;    51;     1;     0;3521606;352160;Irapuru;Presidente Prudente;Adamantina;    8248,0
IRAPURU;2018;   0;    53;     2;     0;3521606;352160;Irapuru;Presidente Prudente;Adamantina;    8261,0
IRAPURU;2019;   0;    41;     1;     1;3521606;352160;Irapuru;Presidente Prudente;Adamantina;    8294,0
ITABERA;2001;   1;   174;    14;     5;3521705;352170;Itaberá;Itapeva;Itapeva;   18968,0
ITABERA;2002;   2;   115;    13;     3;3521705;352170;Itaberá;Itapeva;Itapeva;   19124,0
ITABERA;2003;   0;   168;    15;     5;3521705;352170;Itaberá;Itapeva;Itapeva;   19223,0
ITABERA;2004;   1;   196;    13;     5;3521705;352170;Itaberá;Itapeva;Itapeva;   19430,0
ITABERA;2005;   2;   207;    14;     3;3521705;352170;Itaberá;Itapeva;Itapeva;   19545,0
ITABERA;2006;   2;   245;    11;     6;3521705;352170;Itaberá;Itapeva;Itapeva;   19659,0
ITABERA;2007;   1;   281;    15;     5;3521705;352170;Itaberá;Itapeva;Itapeva;   18731,5
ITABERA;2008;   0;   200;    15;     7;3521705;352170;Itaberá;Itapeva;Itapeva;   17804,0
ITABERA;2009;   2;   202;    20;     8;3521705;352170;Itaberá;Itapeva;Itapeva;   17674,0
ITABERA;2010;   3;   173;    16;     8;3521705;352170;Itaberá;Itapeva;Itapeva;   17858,0
ITABERA;2011;   3;   156;    25;    10;3521705;352170;Itaberá;Itapeva;Itapeva;   17778,0
ITABERA;2012;   2;   134;     9;    25;3521705;352170;Itaberá;Itapeva;Itapeva;   17699,0
ITABERA;2013;   0;   126;    12;    16;3521705;352170;Itaberá;Itapeva;Itapeva;   18158,0
ITABERA;2014;   2;    96;     5;    13;3521705;352170;Itaberá;Itapeva;Itapeva;   18086,0
ITABERA;2015;   1;   117;    10;    16;3521705;352170;Itaberá;Itapeva;Itapeva;   18015,0
ITABERA;2016;   0;    90;    11;     7;3521705;352170;Itaberá;Itapeva;Itapeva;   17946,0
ITABERA;2017;   0;   100;    12;     4;3521705;352170;Itaberá;Itapeva;Itapeva;   17879,0
ITABERA;2018;   1;    77;     6;     3;3521705;352170;Itaberá;Itapeva;Itapeva;   17635,0
ITABERA;2019;   0;    72;     3;     1;3521705;352170;Itaberá;Itapeva;Itapeva;   17556,0
ITAI;2001;   5;    58;    24;    11;3521804;352180;Itaí;Itapeva;Itapeva;   21450,0
ITAI;2002;   1;    53;    19;     9;3521804;352180;Itaí;Itapeva;Itapeva;   21716,0
ITAI;2003;   2;    49;    10;    10;3521804;352180;Itaí;Itapeva;Itapeva;   22030,0
ITAI;2004;   2;   258;    29;    15;3521804;352180;Itaí;Itapeva;Itapeva;   22690,0
ITAI;2005;   4;   262;    24;     4;3521804;352180;Itaí;Itapeva;Itapeva;   23054,0
ITAI;2006;   4;   248;    29;     6;3521804;352180;Itaí;Itapeva;Itapeva;   23417,0
ITAI;2007;   2;   199;    16;     3;3521804;352180;Itaí;Itapeva;Itapeva;   23622,5
ITAI;2008;   4;    61;     8;     9;3521804;352180;Itaí;Itapeva;Itapeva;   23828,0
ITAI;2009;   5;    79;    13;    11;3521804;352180;Itaí;Itapeva;Itapeva;   24093,0
ITAI;2010;   3;   102;    12;    11;3521804;352180;Itaí;Itapeva;Itapeva;   24008,0
ITAI;2011;   0;    89;    11;    16;3521804;352180;Itaí;Itapeva;Itapeva;   24236,0
ITAI;2012;   3;   111;    16;    16;3521804;352180;Itaí;Itapeva;Itapeva;   24457,0
ITAI;2013;   2;   124;    22;    20;3521804;352180;Itaí;Itapeva;Itapeva;   25535,0
ITAI;2014;   4;   133;    12;     7;3521804;352180;Itaí;Itapeva;Itapeva;   25792,0
ITAI;2015;   2;   127;    15;    17;3521804;352180;Itaí;Itapeva;Itapeva;   26042,0
ITAI;2016;   5;   204;    23;    10;3521804;352180;Itaí;Itapeva;Itapeva;   26287,0
ITAI;2017;   3;   163;    20;     7;3521804;352180;Itaí;Itapeva;Itapeva;   26526,0
ITAI;2018;   4;   153;     9;     8;3521804;352180;Itaí;Itapeva;Itapeva;   26861,0
ITAI;2019;   4;   167;    17;     9;3521804;352180;Itaí;Itapeva;Itapeva;   27125,0
ITAJOBI;2001;   0;    27;     2;     2;3521903;352190;Itajobi;São José do Rio Preto;Catanduva;   14352,0
ITAJOBI;2002;   1;    39;     2;     3;3521903;352190;Itajobi;São José do Rio Preto;Catanduva;   14451,0
ITAJOBI;2003;   1;    64;     3;     4;3521903;352190;Itajobi;São José do Rio Preto;Catanduva;   14554,0
ITAJOBI;2004;   0;    88;     4;     1;3521903;352190;Itajobi;São José do Rio Preto;Catanduva;   14769,0
ITAJOBI;2005;   0;    60;     1;     1;3521903;352190;Itajobi;São José do Rio Preto;Catanduva;   14888,0
ITAJOBI;2006;   0;    51;     0;     3;3521903;352190;Itajobi;São José do Rio Preto;Catanduva;   15007,0
ITAJOBI;2007;   0;    76;     6;     6;3521903;352190;Itajobi;São José do Rio Preto;Catanduva;   14829,5
ITAJOBI;2008;   0;    25;     2;     3;3521903;352190;Itajobi;São José do Rio Preto;Catanduva;   14652,0
ITAJOBI;2009;   0;    30;     5;     7;3521903;352190;Itajobi;São José do Rio Preto;Catanduva;   14683,0
ITAJOBI;2010;   1;    30;     1;     4;3521903;352190;Itajobi;São José do Rio Preto;Catanduva;   14556,0
ITAJOBI;2011;   1;    68;     2;     9;3521903;352190;Itajobi;São José do Rio Preto;Catanduva;   14582,0
ITAJOBI;2012;   2;    54;     3;     5;3521903;352190;Itajobi;São José do Rio Preto;Catanduva;   14606,0
ITAJOBI;2013;   0;    48;     3;    11;3521903;352190;Itajobi;São José do Rio Preto;Catanduva;   15104,0
ITAJOBI;2014;   0;    69;     4;     9;3521903;352190;Itajobi;São José do Rio Preto;Catanduva;   15141,0
ITAJOBI;2015;   0;    53;     1;     5;3521903;352190;Itajobi;São José do Rio Preto;Catanduva;   15177,0
ITAJOBI;2016;   3;    62;     2;    10;3521903;352190;Itajobi;São José do Rio Preto;Catanduva;   15212,0
ITAJOBI;2017;   0;    54;     4;    22;3521903;352190;Itajobi;São José do Rio Preto;Catanduva;   15246,0
ITAJOBI;2018;   0;    73;     2;    12;3521903;352190;Itajobi;São José do Rio Preto;Catanduva;   15226,0
ITAJOBI;2019;   1;    99;     6;    11;3521903;352190;Itajobi;São José do Rio Preto;Catanduva;   15262,0
ITAJU;2001;   1;    20;     1;     0;3522000;352200;Itaju;Bauru;Jaú;    2673,0
ITAJU;2002;   0;    16;     3;     1;3522000;352200;Itaju;Bauru;Jaú;    2697,0
ITAJU;2003;   0;    24;     1;     0;3522000;352200;Itaju;Bauru;Jaú;    2724,0
ITAJU;2004;   0;    26;     0;     0;3522000;352200;Itaju;Bauru;Jaú;    2781,0
ITAJU;2005;   0;    47;     1;     0;3522000;352200;Itaju;Bauru;Jaú;    2813,0
ITAJU;2006;   0;    39;     0;     1;3522000;352200;Itaju;Bauru;Jaú;    2844,0
ITAJU;2007;   0;    17;     1;     1;3522000;352200;Itaju;Bauru;Jaú;    2776,5
ITAJU;2008;   0;    29;     1;     3;3522000;352200;Itaju;Bauru;Jaú;    2709,0
ITAJU;2009;   0;    13;     0;     0;3522000;352200;Itaju;Bauru;Jaú;    2714,0
ITAJU;2010;   0;    12;     1;     0;3522000;352200;Itaju;Bauru;Jaú;    3246,0
ITAJU;2011;   1;    11;     1;     0;3522000;352200;Itaju;Bauru;Jaú;    3293,0
ITAJU;2012;   0;    19;     1;     2;3522000;352200;Itaju;Bauru;Jaú;    3338,0
ITAJU;2013;   0;    12;     3;     1;3522000;352200;Itaju;Bauru;Jaú;    3505,0
ITAJU;2014;   0;    18;     3;     1;3522000;352200;Itaju;Bauru;Jaú;    3556,0
ITAJU;2015;   1;    47;     2;     0;3522000;352200;Itaju;Bauru;Jaú;    3606,0
ITAJU;2016;   0;    40;     2;     2;3522000;352200;Itaju;Bauru;Jaú;    3655,0
ITAJU;2017;   0;    30;     5;     2;3522000;352200;Itaju;Bauru;Jaú;    3703,0
ITAJU;2018;   2;    25;     0;     1;3522000;352200;Itaju;Bauru;Jaú;    3782,0
ITAJU;2019;   0;    16;     1;     2;3522000;352200;Itaju;Bauru;Jaú;    3835,0
ITANHAEM;2001;  34;  1721;   453;   173;3522109;352210;Itanhaém;Santos;Santos;   75124,0
ITANHAEM;2002;  37;  1923;   399;   169;3522109;352210;Itanhaém;Santos;Santos;   77449,0
ITANHAEM;2003;  27;  2450;   431;   199;3522109;352210;Itanhaém;Santos;Santos;   79980,0
ITANHAEM;2004;  15;  2492;   583;   127;3522109;352210;Itanhaém;Santos;Santos;   85294,0
ITANHAEM;2005;  22;  2132;   714;   192;3522109;352210;Itanhaém;Santos;Santos;   88235,0
ITANHAEM;2006;  18;  2073;   761;   163;3522109;352210;Itanhaém;Santos;Santos;   91153,0
ITANHAEM;2007;  22;  2304;   656;   177;3522109;352210;Itanhaém;Santos;Santos;   88565,0
ITANHAEM;2008;  24;  2012;   549;   163;3522109;352210;Itanhaém;Santos;Santos;   85977,0
ITANHAEM;2009;  20;  2232;   585;   196;3522109;352210;Itanhaém;Santos;Santos;   87338,0
ITANHAEM;2010;  12;  2414;   625;   141;3522109;352210;Itanhaém;Santos;Santos;   87057,0
ITANHAEM;2011;  21;  2454;   599;   228;3522109;352210;Itanhaém;Santos;Santos;   88214,0
ITANHAEM;2012;  18;  2286;   575;   329;3522109;352210;Itanhaém;Santos;Santos;   89332,0
ITANHAEM;2013;  20;  2202;   775;   337;3522109;352210;Itanhaém;Santos;Santos;   93696,0
ITANHAEM;2014;  14;  2364;   821;   472;3522109;352210;Itanhaém;Santos;Santos;   94977,0
ITANHAEM;2015;  19;  2327;   838;   555;3522109;352210;Itanhaém;Santos;Santos;   96222,0
ITANHAEM;2016;  21;  2555;   927;   443;3522109;352210;Itanhaém;Santos;Santos;   97439,0
ITANHAEM;2017;  16;  2465;   958;   405;3522109;352210;Itanhaém;Santos;Santos;   98629,0
ITANHAEM;2018;  23;  2402;   852;   328;3522109;352210;Itanhaém;Santos;Santos;  100496,0
ITANHAEM;2019;  14;  2610;   792;   316;3522109;352210;Itanhaém;Santos;Santos;  101816,0
ITAOCA;2001;   0;     6;     0;     0;3522158;352215;Itaóca;Itapeva;Itapeva;    3170,0
ITAOCA;2002;   0;    11;     1;     0;3522158;352215;Itaóca;Itapeva;Itapeva;    3121,0
ITAOCA;2003;   0;    16;     0;     0;3522158;352215;Itaóca;Itapeva;Itapeva;    3072,0
ITAOCA;2004;   0;    10;     0;     0;3522158;352215;Itaóca;Itapeva;Itapeva;    2969,0
ITAOCA;2005;   0;    13;     0;     0;3522158;352215;Itaóca;Itapeva;Itapeva;    2912,0
ITAOCA;2006;   0;    16;     0;     0;3522158;352215;Itaóca;Itapeva;Itapeva;    2856,0
ITAOCA;2007;   0;    16;     0;     0;3522158;352215;Itaóca;Itapeva;Itapeva;    3004,5
ITAOCA;2008;   0;    17;     0;     0;3522158;352215;Itaóca;Itapeva;Itapeva;    3153,0
ITAOCA;2009;   1;    14;     0;     0;3522158;352215;Itaóca;Itapeva;Itapeva;    3143,0
ITAOCA;2010;   1;    12;     0;     0;3522158;352215;Itaóca;Itapeva;Itapeva;    3228,0
ITAOCA;2011;   1;    17;     0;     0;3522158;352215;Itaóca;Itapeva;Itapeva;    3229,0
ITAOCA;2012;   0;    15;     0;     0;3522158;352215;Itaóca;Itapeva;Itapeva;    3229,0
ITAOCA;2013;   0;    10;     1;     0;3522158;352215;Itaóca;Itapeva;Itapeva;    3332,0
ITAOCA;2014;   0;    11;     0;     0;3522158;352215;Itaóca;Itapeva;Itapeva;    3334,0
ITAOCA;2015;   0;     8;     1;     0;3522158;352215;Itaóca;Itapeva;Itapeva;    3337,0
ITAOCA;2016;   0;    14;     0;     2;3522158;352215;Itaóca;Itapeva;Itapeva;    3339,0
ITAOCA;2017;   1;    11;     0;     0;3522158;352215;Itaóca;Itapeva;Itapeva;    3341,0
ITAOCA;2018;   0;    15;     0;     3;3522158;352215;Itaóca;Itapeva;Itapeva;    3326,0
ITAOCA;2019;   1;    14;     0;     1;3522158;352215;Itaóca;Itapeva;Itapeva;    3328,0
ITAPECERICA DA SERRA;2001; 104;   734;   609;   686;3522208;352220;Itapecerica da Serra;São Paulo;São Paulo;  134499,0
ITAPECERICA DA SERRA;2002;  64;   736;   502;   485;3522208;352220;Itapecerica da Serra;São Paulo;São Paulo;  138952,0
ITAPECERICA DA SERRA;2003;  87;   896;   596;   446;3522208;352220;Itapecerica da Serra;São Paulo;São Paulo;  143253,0
ITAPECERICA DA SERRA;2004;  69;   983;   439;   404;3522208;352220;Itapecerica da Serra;São Paulo;São Paulo;  152283,0
ITAPECERICA DA SERRA;2005;  44;   869;   486;   352;3522208;352220;Itapecerica da Serra;São Paulo;São Paulo;  157280,0
ITAPECERICA DA SERRA;2006;  46;   806;   471;   427;3522208;352220;Itapecerica da Serra;São Paulo;São Paulo;  162239,0
ITAPECERICA DA SERRA;2007;  41;   953;   569;   390;3522208;352220;Itapecerica da Serra;São Paulo;São Paulo;  160670,5
ITAPECERICA DA SERRA;2008;  35;   936;   653;   448;3522208;352220;Itapecerica da Serra;São Paulo;São Paulo;  159102,0
ITAPECERICA DA SERRA;2009;  24;   812;   686;   394;3522208;352220;Itapecerica da Serra;São Paulo;São Paulo;  161983,0
ITAPECERICA DA SERRA;2010;  29;   854;   710;   390;3522208;352220;Itapecerica da Serra;São Paulo;São Paulo;  152614,0
ITAPECERICA DA SERRA;2011;  19;   778;   949;   558;3522208;352220;Itapecerica da Serra;São Paulo;São Paulo;  154374,0
ITAPECERICA DA SERRA;2012;  26;   981;  1024;   607;3522208;352220;Itapecerica da Serra;São Paulo;São Paulo;  156077,0
ITAPECERICA DA SERRA;2013;  29;   932;  1094;   678;3522208;352220;Itapecerica da Serra;São Paulo;São Paulo;  163363,0
ITAPECERICA DA SERRA;2014;  23;   753;  1017;   671;3522208;352220;Itapecerica da Serra;São Paulo;São Paulo;  165327,0
ITAPECERICA DA SERRA;2015;  21;   944;   994;   673;3522208;352220;Itapecerica da Serra;São Paulo;São Paulo;  167236,0
ITAPECERICA DA SERRA;2016;  21;  1170;  1406;   591;3522208;352220;Itapecerica da Serra;São Paulo;São Paulo;  169103,0
ITAPECERICA DA SERRA;2017;  18;   817;  1022;   433;3522208;352220;Itapecerica da Serra;São Paulo;São Paulo;  170927,0
ITAPECERICA DA SERRA;2018;  12;   710;  1076;   401;3522208;352220;Itapecerica da Serra;São Paulo;São Paulo;  173672,0
ITAPECERICA DA SERRA;2019;  15;  1018;  1100;   414;3522208;352220;Itapecerica da Serra;São Paulo;São Paulo;  175693,0
